order_id,total_items,order_date,customer_id,email,order_channel,is_expedited,customer_tier,gross_total,net_total,total_discount_amount,payment_method,shipping_speed,shipping_cost,agent_id,actual_shipping_cost,payment_processing_fee,shipping_address,billing_address,clv_bucket,is_reactivated
ORD-04778731,2,2025-08-24T16:06:00,CUST-9124,daniel.bailey@yahoo.com,Ebay,False,Silver,456.1,456.1,0.0,ACH,Standard,5.0,ONLINE,3.99,4.56,"706 Nathan Stream, Williamsview, AR 34788","706 Nathan Stream, Williamsview, AR 34788",Medium,False
ORD-84333483,5,2025-08-24T18:20:39,CUST-5914,katie.larsen@hotmail.com,Phone,False,Gold,695.38,634.55,60.83,Credit Card,Standard,5.0,CSR-0011,4.2,15.86,"Unit 3557 Box 0773, DPO AP 13812","Unit 3557 Box 0773, DPO AP 13812",medium,False
ORD-76663813,1,2025-08-24T19:24:00,CUST-7207,brandon.delacruz@yahoo.com,Ebay,False,Silver,211.09,211.09,0.0,Google Pay,Overnight,80.0,ONLINE,66.77,4.22,"88063 Meyer Isle Suite 505, New Paul, IA 63762","88063 Meyer Isle Suite 505, New Paul, IA 63762",Low,False
ORD-83582209,3,2025-08-24T19:35:49,GUEST-103195,ylopez@example.com,Social Media,True,Gold,685.3,612.33,72.97,Credit Card,Standard,5.0,ONLINE,4.34,15.31,"729 Emily Pine Apt. 186, Carrillotown, UT 75409","729 Emily Pine Apt. 186, Carrillotown, UT 75409",Medium,False
ORD-97050485,3,2025-08-25T01:13:55,CUST-6506,stephanie.collier@yahoo.com,Web,False,Gold,754.32,754.32,0.0,Credit Card,Standard,5.0,ONLINE,4.92,18.86,"30107 Lopez Track, East Mirandafurt, OK 37059","30107 Lopez Track, East Mirandafurt, OK 37059",High,False
ORD-46310791,7,2025-08-25T01:16:27,GUEST-103618,nicholas67@example.net,Ebay,False,Platinum,1419.58,1291.7,127.88,CREDIT CARD, Standard ,5.0,ONLINE,4.58,32.29,"78258 David Shoal, Veronicabury, ID 50718","78258 David Shoal, Veronicabury, ID 50718",  High ,False
ORD-97443392,3,2025-08-25T04:33:16,CUST-6443,taylor.grant@yahoo.com,Social Media,True,Silver,207.6,207.6,0.0,ACH,Two-Day,45.0,ONLINE,40.95,2.08,"477 Karen Station Apt. 104, New Jerryview, IA 97714","477 Karen Station Apt. 104, New Jerryview, IA 97714",Low,False
ORD-19955242,6,2025-08-25T06:51:28,CUST-9354,kevin.oliver@hotmail.com,Social Media,False,Platinum,2820.19,2820.19,0.0,PayPal,Overnight,80.0,ONLINE,62.76,84.61,"71359 Weaver Mall, Millertown, RI 51106","71359 Weaver Mall, Millertown, RI 51106",High,False
ORD-32429566,5,2025-08-25T08:09:05,GUEST-101659,cooperlisa@example.com,Phone,False,Platinum,1841.93,1672.78,169.15,Credit Card,Two-Day,45.0,CSR-0017,33.77,41.82,"USCGC Morris, FPO AE 77136","USCGC Morris, FPO AE 77136",High,False
ORD-72815230,6,2025-08-25T12:22:00,CUST-5808,cheryl.ramsey@yahoo.com,Web,False,Platinum,1319.93,1289.17,30.76,Credit Card,STANDARD,5.0,ONLINE,4.45,32.23,"2542 Sandra Cliff, Port Molly, MH 11641","2542 Sandra Cliff, Port Molly, MH 11641",High,False
ORD-97725654,2,2025-08-25T14:08:57,GUEST-102879,matthewprice@example.org,Web,False,Silver,281.22,281.22,0.0,Apple Pay,STANDARD,5.0,ONLINE,4.45,5.62,"453 Rodney Parkway, Savageborough, NM 69577","453 Rodney Parkway, Savageborough, NM 69577",Medium,False
ORD-78489125,8,2025-08-25T22:37:54,CUST-5696,brent.murray@hotmail.com,Social Media,False,Platinum,3774.37,3774.37,0.0,PayPal,TWO-DAY,45.0,ONLINE,35.13,113.23,"Unit 7014 Box 2620, DPO AE 61746","Unit 7014 Box 2620, DPO AE 61746",High,False
ORD-80052773,1,2025-08-26T01:49:59,CUST-9817,stephen.scott@yahoo.com,Social Media,False,Silver,103.15,103.15,0.0,Credit Card,Overnight,80.0,ONLINE,68.01,2.58,"5496 Timothy Corners Suite 212, Lake James, AK 82292","5496 Timothy Corners Suite 212, Lake James, AK 82292",Low,False
ORD-58226491,2,2025-08-26T10:19:32,CUST-8147,scott.miller@yahoo.com,Web,False,Platinum,340.52,329.01,11.51,Credit Card,Standard,5.0,ONLINE,4.36,8.23,"509 Anderson Coves Suite 921, Kennedyfurt, NV 79490","509 Anderson Coves Suite 921, Kennedyfurt, NV 79490",High,False
ORD-05855211,2,2025-08-26T12:32:53,CUST-6513,matthew.vance@yahoo.com,Phone,False,Silver,353.52,353.52,0.0,PayPal,Standard,5.0,CSR-0007,4.07,10.61,"USNS Johnston, FPO AP 03656","USNS Johnston, FPO AP 03656",Medium,False
ORD-33488899,7,2025-08-26T13:42:50,CUST-5235,jennifer.walls@hotmail.com,Web,False,Platinum,3534.42,3534.42,0.0,PayPal,Standard,5.0,ONLINE,4.29,106.03,"6547 Devon Rapids, Meganside, VI 41645","6547 Devon Rapids, Meganside, VI 41645",High,False
ORD-46851740,3,2025-08-26T14:40:43,CUST-6592,julie.mcneil@gmail.com,Web,True,Gold,504.37,484.99,19.38,Google Pay,Two-Day,45.0,ONLINE,35.28,9.7,"2316 Brooks Brooks, North Mitchellberg, SC 59383","2316 Brooks Brooks, North Mitchellberg, SC 59383",Medium,False
ORD-46331701,7,2025-08-26T17:56:11,GUEST-101369,martinmichelle@example.com,Web,False,Platinum,2076.53,2076.53,0.0,Credit Card,Two-Day,45.0,ONLINE,39.18,51.91,"46695 Carolyn Crest Suite 597, Wallbury, OK 68568","46695 Carolyn Crest Suite 597, Wallbury, OK 68568",High,False
ORD-63304375,7,2025-08-26T23:51:11,GUEST-100706,tholt@example.net,Phone,False,Platinum,1826.23,1655.36,170.87,PayPal,Two-Day,45.0,CSR-0013,37.65,49.66,"0332 Paul Alley, New Cassandra, GA 29908","0332 Paul Alley, New Cassandra, GA 29908",  High ,False
ORD-94022002,7,2025-08-27T09:13:16,GUEST-100284,miguel30@example.org,Web,False,Platinum,1320.83,1320.83,0.0,PayPal,Standard,5.0,ONLINE,3.89,39.62,"88237 Nicole Drive Suite 803, Yangmouth, NH 13297","88237 Nicole Drive Suite 803, Yangmouth, NH 13297",  High ,False
ORD-99966798,1,2025-08-27T10:23:52,GUEST-101443,rachel82@example.com,Social Media,False,Silver,372.4,372.4,0.0,Credit Card,Standard,5.0,,4.8,9.31,"96610 Hudson Ford Apt. 006, Espinozastad, IL 16284","96610 Hudson Ford Apt. 006, Espinozastad, IL 16284",Medium,False
ORD-39812127,4,2025-08-27T10:43:24,CUST-9268,kevin.anderson@gmail.com,Ebay,False,Platinum,1584.67,1584.67,0.0,Credit Card,Standard,5.0,ONLINE,4.67,39.62,"13144 Joseph Expressway, Hallside, MH 10582","13144 Joseph Expressway, Hallside, MH 10582",High,False
ORD-07612602,6,2025-08-27T12:23:48,CUST-6738,christopher.english@hotmail.com,Social Media,False,Gold,678.29,638.06,40.23,Credit Card,Standard,5.0,ONLINE,4.1,15.95,"9205 Weaver Ford Suite 090, South Makaylatown, CT 99633","9205 Weaver Ford Suite 090, South Makaylatown, CT 99633",Medium,False
ORD-50302789,6,2025-08-27T13:08:36,CUST-6279,charles.chen@hotmail.com,Web,False,Platinum,2107.7,2026.06,81.64,PayPal,Standard,5.0,ONLINE,4.44,60.78,"0060 Sara Pine Apt. 079, Danielborough, MA 17994","0060 Sara Pine Apt. 079, Danielborough, MA 17994",High,False
ORD-16278869,7,2025-08-27T23:54:32,GUEST-103526,wendykennedy@example.net,Ebay,False,Platinum,1973.44,1945.83,27.61,Credit Card,Standard,5.0,ONLINE,4.38,48.65,"23089 Brown Highway, Ericside, VT 01621","23089 Brown Highway, Ericside, VT 01621",High,False
ORD-86496453,6,2025-08-28T00:16:21,CUST-7178,amy.boyer@hotmail.com,Web,False,Platinum,2087.16,1861.23,225.93,Credit Card,Two-Day,45.0,ONLINE,34.6,46.53,"6581 Robert Lodge, East Kathleen, FL 05550","6581 Robert Lodge, East Kathleen, FL 05550",High,False
ORD-19462003,6,2025-08-28T00:18:30,CUST-8986,george.rojas@yahoo.com,Web,False,Gold,561.28,561.28,0.0,Credit Card,TWO-DAY,45.0,ONLINE,36.4,14.03,"3375 Patricia Road Suite 104, New Ebony, IL 17522","3375 Patricia Road Suite 104, New Ebony, IL 17522",Medium,False
ORD-92787789,5,2025-08-28T06:56:33,CUST-9357,ryan.johnson@hotmail.com,Ebay,False,Platinum,1888.04,1817.28,70.76,ACH,Standard,5.0,ONLINE,4.12,18.17,"631 Roach Coves, Amandaberg, VT 57059","631 Roach Coves, Amandaberg, VT 57059",High,False
ORD-97677213,3,2025-08-28T10:38:19,CUST-7352,bridget.anderson@hotmail.com,Web,False,Platinum,1021.79,1021.79,0.0,PayPal,Two-Day,45.0,ONLINE,33.05,30.65,"9753 Kristen Stravenue Apt. 545, South Kerrybury, UT 84517","9753 Kristen Stravenue Apt. 545, South Kerrybury, UT 84517",High,False
ORD-19298560,7,2025-08-28T11:19:25,CUST-8963,gavin.smith@gmail.com,NewEgg,True,Platinum,1027.38,1024.22,3.16,Credit Card,Standard,5.0,ONLINE,4.7,25.61,"117 Sarah Street Suite 577, Littleport, ME 51152","117 Sarah Street Suite 577, Littleport, ME 51152", High  ,False
ORD-86101144,1,2025-08-28T17:47:06,CUST-9348,patrick.taylor@yahoo.com,Ebay,False,Silver,385.76,385.76,0.0,  ACH  ,Standard,5.0,ONLINE,4.05,3.86,"8762 Skinner Roads Suite 768, Normanmouth, GU 46777","8762 Skinner Roads Suite 768, Normanmouth, GU 46777",Medium,False
ORD-69481497,1,2025-08-28T19:54:43,CUST-6734,anthony.powell@gmail.com,Phone,False,Silver,441.68,441.68,0.0,Credit Card,Standard,5.0,CSR-0004,4.05,11.04,"8636 Bird Inlet, Rachaelhaven, FM 15845","8636 Bird Inlet, Rachaelhaven, FM 15845",Medium,False
ORD-97024786,7,2025-08-28T20:18:42,CUST-8685,jeremy.mclaughlin@gmail.com,NewEgg,False,Platinum,4069.87,4038.63,31.24,Credit Card,Standard,5.0,ONLINE,3.97,100.97,"6555 Christina Village, Port Travisside, MH 18501","6555 Christina Village, Port Travisside, MH 18501",High,False
ORD-79792489,2,2025-08-28T22:16:50,GUEST-100680,tholt@example.net,NewEgg,False,Gold,560.33,560.33,0.0,Apple Pay,Standard,5.0,ONLINE,4.4,11.21,"0332 Paul Alley, New Cassandra, GA 29908","0332 Paul Alley, New Cassandra, GA 29908",Medium,False
ORD-11654198,4,2025-08-28T22:30:30,CUST-8973,allison.gonzalez@gmail.com,Social Media,True,Platinum,2322.97,2223.57,99.4,Credit Card,Standard,5.0,ONLINE,4.22,55.59,"808 Hall Loaf Apt. 261, Lake Richard, ID 75814","808 Hall Loaf Apt. 261, Lake Richard, ID 75814",High,False
ORD-22057582,5,2025-08-29T03:12:59,CUST-5621,david.newman@hotmail.com,Web,True,Platinum,1863.67,1863.67,0.0,Credit Card,Standard,5.0,ONLINE,3.88,46.59,"17221 Townsend Spurs, Bethfort, NE 54224","17221 Townsend Spurs, Bethfort, NE 54224",  High ,False
ORD-88522838,11,2025-08-29T04:41:25,CUST-10954,beth.walker@hotmail.com,Ebay,False,Platinum,4083.24,4071.75,11.49,Apple Pay,Overnight,80.0,ONLINE,63.23,81.44,"640 Carla Cape, Thorntonbury, CA 18051","640 Carla Cape, Thorntonbury, CA 18051",high,False
ORD-98643886,6,2025-08-29T04:50:24,GUEST-100023,sarahmontgomery@example.org,Ebay,False,Platinum,1923.57,1875.34,48.23,Credit Card,Standard,5.0,ONLINE,3.9,46.88,"85554 Nathaniel Expressway Apt. 372, Paulside, FM 10174","85554 Nathaniel Expressway Apt. 372, Paulside, FM 10174",High,False
ORD-47914164,6,2025-08-29T19:13:29,CUST-11003,ryan.williamson@gmail.com,Web,False,Platinum,2257.75,2223.78,33.97,paypal,Overnight,80.0,ONLINE,62.53,66.71,"3806 David Ports Suite 639, New Marybury, OK 83616","3806 David Ports Suite 639, New Marybury, OK 83616",High,False
ORD-00153652,4,2025-08-29T21:47:43,CUST-6721,sarah.ramirez@yahoo.com,Web,False,Platinum,1163.21,1143.48,19.73,CREDIT CARD,Standard,5.0,ONLINE,4.67,28.59,"048 Black Brooks, West Bryanbury, PW 31794","048 Black Brooks, West Bryanbury, PW 31794",High,False
ORD-08831325,3,2025-08-30T09:37:37,GUEST-101662,caguilar@example.net,Web,True,Platinum,1487.71,1325.67,162.04,Credit Card,Standard,5.0,ONLINE,4.32,33.14,"44646 Brandi Fork Apt. 194, New Randy, RI 25043","44646 Brandi Fork Apt. 194, New Randy, RI 25043",High,False
ORD-77470090,12,2025-08-30T11:14:17,CUST-10573,brian.lane@hotmail.com,Web,True,Platinum,6085.3,6062.89,22.41,Credit Card,Overnight,80.0,ONLINE,62.34,151.57,"5849 Horn Mountains, Carrollborough, CO 60810","5849 Horn Mountains, Carrollborough, CO 60810", High  ,False
ORD-64970500,13,2025-08-30T14:20:38,CUST-8992,joshua.kim@yahoo.com,NewEgg,False,Platinum,5928.38,5763.36,165.02,paypal,Standard,5.0,ONLINE,4.35,172.9,"446 Vasquez Ridges, Lake Coryport, MP 20689","446 Vasquez Ridges, Lake Coryport, MP 20689",High,False
ORD-21221185,3,2025-08-30T15:18:38,GUEST-103705,wbarton@example.com,Ebay,True,Platinum,1304.84,1304.84,0.0,Credit Card,Two-Day,45.0,ONLINE,36.89,32.62,"1877 Foley Gateway Suite 593, Irwinland, NE 56839","1877 Foley Gateway Suite 593, Irwinland, NE 56839",High,False
ORD-61589634,3,2025-08-30T22:07:26,GUEST-101291,halexander@example.com,Web,False,Gold,665.25,658.56,6.69,Credit Card,Standard,5.0,ONLINE,4.52,16.46,"1044 Smith Plaza, Port Keith, VI 34824","1044 Smith Plaza, Port Keith, VI 34824",Medium,False
ORD-67372541,10,2025-08-30T22:20:19,CUST-6730,larry.hudson@hotmail.com,Web,False,Platinum,2863.99,2743.49,120.5,Google Pay,Standard,5.0,ONLINE,4.65,54.87,"2469 Mendoza Lock, Lake Charles, DC 24114","2469 Mendoza Lock, Lake Charles, DC 24114",High,False
ORD-17043013,3,2025-08-31T03:12:53,CUST-6433,edward.ross@yahoo.com,Web,False,Platinum,1851.4,1851.4,0.0,  Credit Card  ,STANDARD,5.0,ONLINE,4.6,46.29,"PSC 9989, Box 6258, APO AA 78711","PSC 9989, Box 6258, APO AA 78711",High,False
ORD-17924808,12,2025-08-31T05:07:31,CUST-9598,robert.mcdaniel@hotmail.com,Social Media,True,Platinum,5427.98,5257.02,170.96,Credit Card,Standard,5.0,,4.07,131.43,"35554 Davis Light, East Meganmouth, PW 03601","35554 Davis Light, East Meganmouth, PW 03601",High,False
ORD-81898298,5,2025-08-31T13:02:38,CUST-7013,jacqueline.bradford@hotmail.com,Web,False,Gold,866.61,866.61,0.0,Apple Pay,Two-Day,45.0,ONLINE,37.67,17.33,"16538 Velasquez Valleys Apt. 907, Myersfurt, NM 47244","16538 Velasquez Valleys Apt. 907, Myersfurt, NM 47244",High,False
ORD-40767240,3,2025-08-31T13:14:05,CUST-10128,christopher.carlson@yahoo.com,Web,True,Platinum,1065.92,1020.96,44.96,Credit Card,Two-Day,45.0,ONLINE,40.89,25.52,"1840 Morales Island, Kevintown, WV 42160","1840 Morales Island, Kevintown, WV 42160",High,False
ORD-70503228,8,2025-08-31T15:39:04,CUST-11039,joseph.sanchez@gmail.com,NewEgg,False,Platinum,1906.24,1874.55,31.69,PayPal,Standard,5.0,ONLINE,4.58,56.24,"683 Adams Ways, East Andresfurt, MS 17052","683 Adams Ways, East Andresfurt, MS 17052",High,False
ORD-66051277,8,2025-09-01T06:54:00,CUST-6182,tanya.bennett@hotmail.com,Web,False,Platinum,1529.75,1464.91,64.84,ACH,Standard,5.0,ONLINE,4.59,14.65,"660 Jerry Avenue Apt. 196, East Tyler, FL 29408","660 Jerry Avenue Apt. 196, East Tyler, FL 29408",High,False
ORD-68507797,4,2025-09-01T08:24:32,GUEST-101476,judith35@example.org,Social Media,False,Platinum,1242.55,1214.67,27.88,Credit Card,Standard,5.0,,4.84,30.37,"76897 Mary Fork, Jasonton, SC 91220","76897 Mary Fork, Jasonton, SC 91220",High,False
ORD-85709374,10,2025-09-01T20:27:55,CUST-7451,lindsay.hernandez@hotmail.com,Web,True,Platinum,3975.32,3941.76,33.56,PayPal,Overnight,80.0,ONLINE,63.5,118.25,"8272 Russell Ville, New John, AR 76690","8272 Russell Ville, New John, AR 76690",High,False
ORD-84380851,10,2025-09-01T20:45:34,CUST-7053,laura.hall@hotmail.com,Web,False,Platinum,4309.69,4193.08,116.61,Credit Card,Standard,5.0,ONLINE,3.94,104.83,"77719 Russell Knoll Apt. 465, Mitchellton, RI 50437","77719 Russell Knoll Apt. 465, Mitchellton, RI 50437",High,False
ORD-05130046,4,2025-09-02T02:57:41,CUST-8635,danielle.stokes@yahoo.com,Web,False,Platinum,1741.48,1741.48,0.0,Apple Pay,Standard,5.0,ONLINE,4.91,34.83,"052 Jimmy Ports, West Charles, WA 21553","052 Jimmy Ports, West Charles, WA 21553",High,False
ORD-21644974,4,2025-09-02T05:38:31,GUEST-101187,lloydjessica@example.org,Ebay,False,Gold,757.96,713.42,44.54,Credit Card,Standard,5.0,ONLINE,3.93,17.84,"35938 Thomas Lights Apt. 738, Flemingstad, AL 83058","35938 Thomas Lights Apt. 738, Flemingstad, AL 83058",High,False
ORD-26953103,1,2025-09-02T06:26:53,CUST-5688,jason.johnson@gmail.com,Web,False,Silver,247.79,247.79,0.0,Credit Card,Two-Day,45.0,ONLINE,33.48,6.19,"1243 Mcconnell Plaza, Amberfurt, ME 17584","1243 Mcconnell Plaza, Amberfurt, ME 17584",Low,False
ORD-95418954,5,2025-09-02T07:39:21,CUST-8046,brittany.williams@hotmail.com,Ebay,True,Silver,413.69,402.29,11.4,Credit Card,Standard,5.0,ONLINE,4.18,10.06,"791 Le Orchard Apt. 027, Donaldsonbury, MH 02457","791 Le Orchard Apt. 027, Donaldsonbury, MH 02457",Medium,False
ORD-13426012,1,2025-09-02T09:07:19,CUST-7528,donald.camacho@gmail.com,Phone,False,Bronze,77.13,77.13,0.0,Credit Card,overnight,80.0,CSR-0005,63.02,1.93,"USCGC Bryant, FPO AE 29946","USCGC Bryant, FPO AE 29946",Low,False
ORD-04422248,14,2025-09-02T13:37:59,CUST-9228,melissa.young@yahoo.com,Ebay,True,Platinum,6668.41,6433.04,235.37,PayPal,Standard,5.0,ONLINE,4.66,192.99,"USS Bryan, FPO AA 68556","USS Bryan, FPO AA 68556",High,False
ORD-90750894,3,2025-09-02T13:57:27,CUST-10028,melvin.kelly@gmail.com,Web,False,Platinum,399.62,372.11,27.51,Credit Card,STANDARD,5.0,ONLINE,4.0,9.3,"Unit 3510 Box 0647, DPO AP 73873","Unit 3510 Box 0647, DPO AP 73873",High,False
ORD-81473173,5,2025-09-02T18:35:26,GUEST-101813,qwilliamson@example.org,Social Media,False,Platinum,1039.94,1039.94,0.0,Credit Card,Overnight,80.0,ONLINE,63.59,26.0,"6234 Angela Common Suite 050, Katherineside, PR 45474","6234 Angela Common Suite 050, Katherineside, PR 45474",High,False
ORD-57571373,10,2025-09-02T22:44:48,CUST-7326,andre.horton@gmail.com,Phone,False,Platinum,2605.98,2568.63,37.35,Credit Card,Two-Day,45.0,CSR-0018,39.42,64.22,"345 Mora Lodge Apt. 563, South Andrew, TX 11131","345 Mora Lodge Apt. 563, South Andrew, TX 11131", High ,False
ORD-59966505,2,2025-09-02T23:32:04,CUST-6708,ronald.ruiz@hotmail.com,Web,False,Platinum,268.22,218.8,49.42,ACH,Two-Day,45.0,ONLINE,39.09,2.19,"4811 Matthew Trafficway Apt. 927, Port Joseph, AK 96960","4811 Matthew Trafficway Apt. 927, Port Joseph, AK 96960",High,False
ORD-05368629,2,2025-09-03T03:48:24,CUST-6224,jonathan.bryant@gmail.com,Web,False,Platinum,321.68,321.68,0.0,Apple Pay,Standard,5.0,ONLINE,4.7,6.43,"618 Mary Mountains Suite 021, Ashleyberg, NM 80062","618 Mary Mountains Suite 021, Ashleyberg, NM 80062",High,False
ORD-94741634,4,2025-09-03T06:12:25,GUEST-103386,clinejohn@example.com,Phone,False,Gold,592.39,592.39,0.0,Credit Card,Two-Day,45.0,CSR-0001,38.64,14.81,"4406 Martin Glen, Victorbury, ME 17769","4406 Martin Glen, Victorbury, ME 17769",Medium,False
ORD-57024395,8,2025-09-03T08:07:58,GUEST-102041,qparker@example.org,Phone,False,Platinum,2198.74,2138.13,60.61,Google Pay,Two-Day,45.0,CSR-0010,37.31,42.76,"058 Taylor Rue, North Yesenia, MP 13577","058 Taylor Rue, North Yesenia, MP 13577",  HIGH ,False
ORD-72779989,1,2025-09-03T08:28:45,CUST-7318,stanley.nelson@hotmail.com,Web,True,Bronze,36.9,36.9,0.0,Credit Card,Standard,5.0,ONLINE,3.92,0.92,"61234 Olsen Junction, Thompsonview, PA 11949","61234 Olsen Junction, Thompsonview, PA 11949",Low,False
ORD-75466022,6,2025-09-03T09:40:17,GUEST-100235,duranjonathan@example.org,Ebay,False,Platinum,1527.95,1438.85,89.1,Credit Card,Overnight,80.0,ONLINE,66.39,35.97,"676 Flynn Divide Apt. 503, North Joshua, NM 30234","676 Flynn Divide Apt. 503, North Joshua, NM 30234",High,False
ORD-03672600,5,2025-09-03T10:52:03,CUST-10536,tina.miller@hotmail.com,Ebay,False,Platinum,1323.22,1279.71,43.51,Credit Card,Standard,5.0,ONLINE,4.77,31.99,"154 Wood Walk, Spenceberg, KS 91876","154 Wood Walk, Spenceberg, KS 91876",High,False
ORD-25310356,5,2025-09-03T11:56:26,CUST-8915,nathan.jackson@yahoo.com,Web,False,Gold,648.76,643.73,5.03, Credit Card ,Two-Day,45.0,ONLINE,35.12,16.09,"Unit 1222 Box 2909, DPO AA 65442","Unit 1222 Box 2909, DPO AA 65442",Medium,False
ORD-44584868,4,2025-09-03T14:08:03,CUST-6712,cheryl.herrera@yahoo.com,Social Media,True,Platinum,1244.34,1172.88,71.46,Credit Card,Standard,5.0,ONLINE,3.86,29.32,"61605 Holly Ranch Apt. 761, Port Crystalville, WA 41198","61605 Holly Ranch Apt. 761, Port Crystalville, WA 41198",High,False
ORD-90568765,4,2025-09-03T18:25:48,GUEST-103111,mannandrea@example.com,Web,False,Platinum,1052.92,1035.02,17.9,Credit Card,Two-Day,45.0,ONLINE,41.4,25.88,"6308 Ronald Ford Apt. 543, Johnfurt, GU 39598","6308 Ronald Ford Apt. 543, Johnfurt, GU 39598",HIGH,False
ORD-16806538,2,2025-09-03T19:51:24,CUST-7844,joseph.mora@hotmail.com,Web,False,Silver,237.27,222.82,14.45, Credit Card  ,Standard,5.0,ONLINE,4.01,5.57,"928 Trevor Orchard Apt. 433, Taylorburgh, TX 03266","928 Trevor Orchard Apt. 433, Taylorburgh, TX 03266",Low,False
ORD-61544546,6,2025-09-03T20:13:41,CUST-10525,richard.campbell@yahoo.com,Phone,False,Platinum,1811.28,1811.28,0.0,Credit Card,Two-Day,45.0,CSR-0019,35.6,45.28,"44787 Crystal Road, Williamfurt, AK 43329","44787 Crystal Road, Williamfurt, AK 43329",High,False
ORD-71015355,6,2025-09-04T04:57:40,GUEST-100234,justinmitchell@example.org,Phone,False,Gold,900.13,835.48,64.65,Credit Card,Standard,5.0,CSR-0012,4.67,20.89,"5431 Williams Trace, Beckerberg, OK 57908","5431 Williams Trace, Beckerberg, OK 57908",High,False
ORD-92574119,4,2025-09-04T08:35:23,CUST-5442,elizabeth.christian@gmail.com,Phone,False,Gold,513.63,513.63,0.0,Credit Card,Standard,5.0,CSR-0011,4.56,12.84,"11096 Tyler Terrace, Lake Seanshire, AS 04778","11096 Tyler Terrace, Lake Seanshire, AS 04778",Medium,False
ORD-10388937,6,2025-09-04T08:50:20,CUST-9444,nancy.mcmillan@hotmail.com,Web,False,Platinum,1714.5,1693.14,21.36,Credit Card,Overnight,80.0,ONLINE,76.43,42.33,"49806 Cheryl Park Suite 456, Kendraberg, CO 21653","49806 Cheryl Park Suite 456, Kendraberg, CO 21653", High  ,False
ORD-62868176,1,2025-09-04T20:55:19,CUST-7705,jason.coleman@hotmail.com,Ebay,True,Silver,218.28,218.28,0.0,PayPal,Overnight,80.0,ONLINE,74.02,6.55,"9351 Steven Passage, Bryanborough, LA 82876","9351 Steven Passage, Bryanborough, LA 82876",Low,False
ORD-67656792,10,2025-09-05T01:29:44,CUST-10917,lynn.hernandez@hotmail.com,Social Media,False,Platinum,3057.41,3057.41,0.0,PayPal,Two-Day,45.0,ONLINE,36.86,91.72,"Unit 8134 Box 4107, DPO AP 51431","Unit 8134 Box 4107, DPO AP 51431",High,False
ORD-85739365,6,2025-09-05T05:09:00,CUST-5840,erin.rojas@yahoo.com,Web,False,Platinum,982.06,964.01,18.05,PayPal,Two-Day,45.0,ONLINE,39.75,28.92,"50892 Gonzalez Manor Apt. 597, Lynntown, MD 25647","50892 Gonzalez Manor Apt. 597, Lynntown, MD 25647",High,False
ORD-83137118,3,2025-09-05T09:17:18,CUST-6034,sara.lin@yahoo.com,Phone,False,Gold,942.5,858.35,84.15,  Apple Pay ,Standard,5.0,CSR-0014,4.64,17.17,"PSC 3873, Box 5186, APO AA 41145","PSC 3873, Box 5186, APO AA 41145",High,False
ORD-51179908,5,2025-09-05T09:56:42,CUST-10496,emily.miller@gmail.com,Web,False,Platinum,985.86,985.86,0.0,Google Pay,Two-Day,45.0,ONLINE,36.59,19.72,"USNS Hansen, FPO AP 87691","USNS Hansen, FPO AP 87691",High,False
ORD-38843722,6,2025-09-05T18:59:55,CUST-5838,gina.powell@gmail.com,Web,False,Platinum,1529.85,1529.85,0.0,Credit Card,Two-Day,45.0,ONLINE,41.65,38.25,"8572 Williams Port, West Jordan, WV 52199","8572 Williams Port, West Jordan, WV 52199",High,False
